Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType_New_Visitor,VisitorType_Returning_Visitor,VisitorType_Other,Weekend,Revenue
0,0,0,0,10,172.5,0.01,0.043333333,0,0,3,2,2,3,6,0,1,0,0,0
0,0,0,0,10,173.25,0,0.024,0,0,5,2,6,2,2,0,1,0,0,0
0,0,0,0,10,174.0833333,0.06,0.07,0,0,11,2,2,9,1,0,1,0,1,0
0,0,0,0,10,183.6666667,0.04,0.08,0,0,2,1,1,3,1,0,1,0,0,0
0,0,0,0,10,189.5,0,0.036666667,0,0,3,3,2,3,3,0,1,0,0,0
0,0,0,0,10,190,0,0.04,0,0,12,2,6,7,20,0,1,0,0,0
0,0,0,0,10,192.75,0.033333333,0.028888889,0,0,12,1,2,3,1,0,1,0,1,0
0,0,0,0,10,194,0.02,0.04,0,0,3,2,5,7,1,0,1,0,0,0
0,0,0,0,10,196.5,0.044444444,0.066666667,0,0.6,5,2,2,1,3,0,1,0,0,0
0,0,0,0,10,198.75,0,0.04,0,0,11,2,2,3,20,0,1,0,0,0
0,0,0,0,10,199.6666667,0.01,0.045,0,0,11,3,2,4,3,0,1,0,0,0
0,0,0,0,10,201.9166667,0,0.04,0,0,11,1,1,1,2,0,1,0,0,0
0,0,0,0,10,203,0,0.026666667,0,0,3,3,2,2,3,0,1,0,0,0
0,0,0,0,10,204.6,0,0.02,0,0,7,2,2,1,1,0,1,0,0,0
0,0,0,0,10,206.5,0,0.02,0,0,3,2,2,1,1,0,1,0,0,0
0,0,0,0,10,208,0,0.022222222,125.961749,0,12,2,2,1,2,1,0,0,0,1
0,0,0,0,10,211.8333333,0,0.04,0,0,12,2,2,3,13,0,1,0,0,0
0,0,0,0,10,214.25,0,0.025,0,0,3,3,2,2,1,0,1,0,0,0
0,0,0,0,10,22.5,0.1,0.106666667,0,0.4,5,2,5,1,4,0,1,0,0,0
0,0,0,0,10,221,0.1,0.116666667,0,0.2,5,3,2,6,13,0,1,0,0,0
0,0,0,0,10,224,0,0.01,0,0.4,5,2,2,1,4,0,1,0,0,0
0,0,0,0,10,225.4666667,0,0.05,0,0.4,2,1,1,8,3,0,1,0,0,0
0,0,0,0,10,226.8333333,0,0.01,0,0,3,1,1,1,2,0,1,0,1,0
0,0,0,0,10,228,0,0.06,0,0,11,2,10,1,1,0,1,0,1,0
0,0,0,0,10,229.25,0,0.06,0,0,3,1,1,6,2,0,1,0,0,0
0,0,0,0,10,231,0.12,0.14,0,0,5,3,2,2,13,0,1,0,0,0
0,0,0,0,10,232.4,0,0,0,0,8,1,1,3,4,0,1,0,0,0
0,0,0,0,10,234,0.022222222,0.088888889,0,0.4,5,2,5,1,4,0,1,0,0,0
0,0,0,0,10,235.5,0,0.013333333,0,0,11,3,2,6,1,0,1,0,0,0
0,0,0,0,10,236,0,0.026666667,0,0,3,2,2,1,1,0,1,0,0,0
0,0,0,0,10,240.5,0,0.022222222,0,0,5,2,2,8,4,0,1,0,0,0
0,0,0,0,10,240.75,0,0.02,0,0,3,2,2,9,2,0,1,0,0,0
0,0,0,0,10,242.0833333,0,0.046666667,0,0,11,2,4,7,6,0,1,0,1,0
0,0,0,0,10,242.5833333,0,0.026666667,0,0,12,2,2,7,2,1,0,0,0,0
0,0,0,0,10,243.2,0.02,0.04,0,0,3,2,2,4,1,0,1,0,0,0
0,0,0,0,10,244.6666667,0.005,0.065,0,0,12,1,1,1,1,0,1,0,0,0
0,0,0,0,10,246.9333333,0.006666667,0.01,0,0.4,5,1,1,8,2,0,1,0,0,0
0,0,0,0,10,249,0.04,0.064,0,0,11,1,1,8,3,0,1,0,0,0
0,0,0,0,10,249.3333333,0,0.02,0,0,11,1,2,6,8,1,0,0,0,0
0,0,0,0,10,249.5,0,0.02,0,0,12,2,2,3,8,0,1,0,0,0
0,0,0,0,10,250.8,0,0.01,0,0,3,2,2,4,3,0,1,0,0,0
0,0,0,0,10,253.25,0,0.02,0,0,12,3,2,1,10,0,1,0,0,0
0,0,0,0,10,253.5,0,0.022222222,63.588,0,3,1,1,1,2,1,0,0,1,1
0,0,0,0,10,254,0.02,0.04,14.0292,0,3,2,2,9,2,1,0,0,0,1
0,0,0,0,10,257,0,0.01,0,0,5,2,5,2,2,0,1,0,0,0
0,0,0,0,10,262.5,0,0.02,0,0,5,2,2,5,2,0,1,0,0,0
0,0,0,0,10,262.6666667,0.02,0.08,0,0,5,1,1,1,3,0,1,0,0,0
0,0,0,0,10,267.25,0,0.011111111,0,0,12,2,4,7,2,1,0,0,1,0
0,0,0,0,10,269,0,0.02,0,0,5,2,2,3,2,0,1,0,0,0
0,0,0,0,10,270,0,0.004,0,0,3,2,2,1,2,0,1,0,0,0
0,0,0,0,10,273.75,0.02,0.053333333,0,0,11,1,1,2,8,0,1,0,0,1
0,0,0,0,10,274.3,0,0.06,0,0,6,2,2,4,3,0,1,0,0,0
0,0,0,0,10,276,0.044444444,0.055555556,0,0,3,3,2,3,10,0,1,0,0,0
0,0,0,0,10,279.3333333,0.02,0.025,0,0,11,3,2,9,2,1,0,0,0,0
0,0,0,0,10,294.75,0,0.03,0,0,12,1,1,3,8,1,0,0,0,0
0,0,0,0,10,3,0.14,0.16,0,0.8,5,2,5,2,3,0,1,0,0,0
0,0,0,0,10,300,0,0.05,0,0,3,2,2,1,1,0,1,0,0,0
0,0,0,0,10,305,0,0.02,0,0,11,2,2,1,8,0,1,0,0,0
0,0,0,0,10,313.3333333,0.046969697,0.087878788,8.397818182,0,5,2,2,1,1,0,1,0,0,0
0,0,0,0,10,314.75,0.006666667,0.046666667,0,0,11,4,2,9,3,0,1,0,0,0
0,0,0,0,10,316.5,0,0.025,17.538,0,3,2,4,1,8,1,0,0,1,1
0,0,0,0,10,316.6,0,0.022222222,0,0,11,2,2,1,10,0,1,0,0,0
0,0,0,0,10,322.5,0.04,0.07,0,0,3,2,2,4,1,0,1,0,0,0
0,0,0,0,10,328.5,0,0.041666667,0,0,11,2,2,7,6,0,1,0,0,0
0,0,0,0,10,3291,0.02,0.058,0,0,5,3,2,1,13,0,1,0,0,0
0,0,0,0,10,338.5,0,0.02,32.382,0,5,2,2,2,1,0,1,0,0,1
0,0,0,0,10,342.1666667,0,0.022222222,51.176,0,5,2,2,1,1,0,1,0,0,1
0,0,0,0,10,345.25,0.02,0.04,0,0,5,2,4,3,3,0,1,0,0,0
0,0,0,0,10,348.25,0.02,0.024,0,0,11,2,2,4,13,0,1,0,0,0
0,0,0,0,10,349.1111111,0.02,0.02,88.39170518,0,10,3,2,1,20,0,1,0,1,1
0,0,0,0,10,351.75,0.033333333,0.05,0,0,12,2,2,4,1,0,1,0,1,0
0,0,0,0,10,355,0,0.04,0,0,5,2,4,7,6,0,1,0,0,0
0,0,0,0,10,357.5555556,0,0.022222222,0,0,12,1,8,3,11,1,0,0,0,0
0,0,0,0,10,366,0.02,0.056666667,0,0.6,5,1,1,1,3,0,1,0,0,0
0,0,0,0,10,371.5,0,0.04,0,0,11,2,2,4,10,0,1,0,0,0
0,0,0,0,10,377.5,0.02,0.06,0,0,5,1,1,2,11,0,1,0,1,0
0,0,0,0,10,379.0833333,0,0.0125,0,0,12,3,12,1,1,0,1,0,1,0
0,0,0,0,10,383,0,0.05,0,0,11,2,2,9,2,1,0,0,1,0
0,0,0,0,10,383.5,0,0.022222222,0,0,11,1,1,1,2,1,0,0,0,0
0,0,0,0,10,385,0,0.022222222,0,0,12,2,2,3,2,1,0,0,1,0
0,0,0,0,10,386.5,0,0.01,0,0,11,2,4,6,8,0,1,0,0,0
0,0,0,0,10,392.5,0,0.02,42.83887416,0,11,1,1,2,2,1,0,0,0,1
0,0,0,0,10,393,0.02,0.06,0,0,5,2,2,7,3,0,1,0,0,0
0,0,0,0,10,408,0,0.022222222,88.78460596,0,3,2,2,1,2,0,1,0,0,1
0,0,0,0,10,411.9166667,0,0.036190476,0,0,12,3,2,1,2,0,1,0,0,1
0,0,0,0,10,416.5833333,0,0.036666667,0,0,12,1,1,3,2,0,1,0,0,0
0,0,0,0,10,421.6,0,0.011111111,0,0,11,1,1,1,4,0,1,0,0,0
0,0,0,0,10,422.5,0,0.02,0,0,11,3,2,5,10,0,1,0,0,0
0,0,0,0,10,423.8333333,0,0.01,0,0,3,2,2,5,2,0,1,0,0,0
0,0,0,0,10,426.5,0,0.02,0,0,11,2,2,1,2,1,0,0,0,0
0,0,0,0,10,428.6666667,0,0.022222222,36.256,0.4,5,2,2,5,2,1,0,0,0,1
0,0,0,0,10,443.5,0,0.027777778,38.20940741,0,5,2,5,3,4,0,1,0,1,1
0,0,0,0,10,443.75,0.06,0.07,38.19240444,0,11,1,8,8,1,0,1,0,0,1
0,0,0,0,10,444.5,0,0.02,13.9394091,0,11,2,2,1,1,0,1,0,0,1
0,0,0,0,10,447.1333333,0,0.018181818,17.29676376,0,10,2,2,5,2,1,0,0,1,1
0,0,0,0,10,45.2,0.08,0.1,0,0,8,1,1,1,3,0,1,0,0,0
0,0,0,0,10,450,0,0.014,0,0.8,5,3,2,1,13,0,1,0,0,0
0,0,0,0,10,455,0,0.022222222,25.7526389,0,12,1,1,2,2,1,0,0,0,1
0,0,0,0,10,466.5,0,0.022222222,0,0,5,1,8,6,6,1,0,0,0,0
0,0,0,0,10,466.75,0,0.028571429,0,0,5,3,2,1,4,0,1,0,1,0
0,0,0,0,10,478.5,0,0.02,0,0,11,4,1,1,2,1,0,0,0,0
0,0,0,0,10,482.5,0,0.06,0,1,5,1,2,9,4,0,1,0,1,0
0,0,0,0,10,490.5666667,0.02,0.035,0,0,6,3,2,2,1,0,1,0,0,0
0,0,0,0,10,516.75,0.02,0.08,0,0,12,4,2,3,1,0,1,0,0,0
0,0,0,0,10,570.5,0,0.02,0,0.6,5,2,4,1,3,0,1,0,0,0
0,0,0,0,10,594,0,0.031666667,0,0,12,2,2,1,2,0,1,0,0,0
0,0,0,0,10,60,0,0.04,0,0,5,2,2,5,4,0,1,0,0,0
0,0,0,0,10,60.5,0.02,0.04,0,0,3,2,2,3,1,0,1,0,0,0
0,0,0,0,10,611,0.02,0.06,0,0.8,5,2,4,3,1,0,1,0,0,0
0,0,0,0,10,627.5,0.02,0.05,0,0,2,3,3,1,4,0,1,0,1,0
0,0,0,0,10,640.875,0,0.011111111,18.85445822,0,11,2,2,1,2,0,1,0,0,1
0,0,0,0,10,664.5,0,0.04,0,0,11,2,2,8,2,1,0,0,1,0
0,0,0,0,10,677.6666667,0,0.022222222,0,0,12,4,1,3,2,1,0,0,0,0
0,0,0,0,10,693.5,0,0.022222222,40.43377778,0,5,2,2,1,4,1,0,0,0,1
0,0,0,0,10,701,0,0.03,0,0,5,1,1,4,3,0,1,0,1,0
0,0,0,0,10,72,0.08,0.11,0,0.6,5,3,2,1,6,0,1,0,0,0
0,0,0,0,10,72.5,0.08,0.106666667,0,0.2,5,2,2,2,13,0,1,0,0,0
0,0,0,0,10,724,0,0.022222222,97.98,0,5,1,1,4,2,1,0,0,1,1
0,0,0,0,10,73.5,0.12,0.15,0,0,12,3,2,1,13,0,1,0,1,0
0,0,0,0,10,761.75,0.022222222,0.022222222,0,0,11,3,2,3,2,0,1,0,1,0
0,0,0,0,10,80.5,0.083333333,0.092222222,0,0,12,2,2,1,3,0,1,0,0,0
0,0,0,0,10,82.5,0,0.03,0,0,11,2,2,9,11,0,1,0,0,0
0,0,0,0,10,824,0.06,0.09,0,0,12,1,1,1,3,0,1,0,0,0
0,0,0,0,10,83.41666667,0,0.022222222,0,0,11,1,1,1,2,0,1,0,1,0
0,0,0,0,10,851.1666667,0,0.022222222,0,0,12,2,2,2,1,0,1,0,0,0
0,0,0,0,10,856.3333333,0.025,0.05,0,0,5,1,2,2,4,0,1,0,1,0
0,0,0,0,10,902.6666667,0,0.03,0,0,11,2,2,3,20,0,1,0,1,0
0,0,0,0,10,978,0,0.025,0,0,5,2,2,3,2,0,1,0,0,0
0,0,0,0,10,99,0.04,0.046666667,0,0.6,5,3,2,1,3,0,1,0,0,0
0,0,0,0,100,2781.125,0.012,0.037666667,0,0,12,2,6,3,1,0,1,0,0,0
0,0,0,0,100,2852.013141,0.000444444,0.024301656,0,0,12,2,2,1,2,0,1,0,0,0
0,0,0,0,100,5212.708333,0.00952381,0.025768619,8.505586651,0,11,2,2,7,2,0,1,0,1,1
0,0,0,0,101,2611.747653,0.004356436,0.029287373,0,0,10,2,2,1,1,0,1,0,0,0
0,0,0,0,102,3284.5,0.003921569,0.010359477,0,0,12,2,2,1,3,0,1,0,0,0
0,0,0,0,102,4509,0.011764706,0.037679739,0,0,11,2,2,7,1,0,1,0,0,0
0,0,0,0,103,1934.992857,0.029901961,0.044501535,0,0.8,5,3,2,1,13,0,1,0,0,0
0,0,0,0,103,3357.053333,0.015533981,0.043527508,0,0,9,2,2,4,1,0,1,0,0,0
0,0,0,0,104,3528.060714,0.006213018,0.035602227,0,0,7,2,2,1,1,0,1,0,0,0
0,0,0,0,106,1974.702597,0.001886792,0.014426543,1.324135445,0,5,2,2,8,3,0,1,0,0,0
0,0,0,0,107,3723.529739,0.001094276,0.01972313,0,0,11,2,2,1,2,0,1,0,0,0
0,0,0,0,108,3279.238428,0.012037037,0.030709877,0,0,11,2,2,7,1,0,1,0,0,0
0,0,0,0,108,4590.431277,0.005555556,0.022751323,0,0,11,2,2,2,1,0,1,0,0,0
0,0,0,0,11,0,0.2,0.2,0,0.8,5,3,2,1,3,0,1,0,0,0
0,0,0,0,11,1027,0,0.054545455,0,0,11,2,2,2,3,0,1,0,0,0
0,0,0,0,11,1055.5,0.018181818,0.042424242,0,0,5,2,2,8,18,0,1,0,0,0
0,0,0,0,11,109.5,0,0.022222222,0,0,12,4,1,1,8,1,0,0,0,0
0,0,0,0,11,115.25,0.027272727,0.045454545,0,0,11,3,2,9,10,1,0,0,1,0
0,0,0,0,11,116.5,0.036363636,0.075757576,0,0,12,2,2,1,1,0,1,0,0,0
0,0,0,0,11,1160,0,0.018181818,20.60836364,0,5,2,2,1,4,1,0,0,0,1
0,0,0,0,11,118.6666667,0.027272727,0.06969697,0,0,5,2,2,2,3,0,1,0,0,0
0,0,0,0,11,1197.8,0,0.01,0,0,10,2,2,3,20,0,1,0,0,0
0,0,0,0,11,123,0,0.036363636,0,0,5,2,2,4,13,0,1,0,0,0
0,0,0,0,11,1232.083333,0,0.004,0,0,11,1,1,1,2,1,0,0,0,0
0,0,0,0,11,124.2166667,0,0.075757576,0,0,12,1,1,3,1,0,1,0,0,0
0,0,0,0,11,125,0.018181818,0.081818182,0,0,3,2,2,1,13,0,1,0,0,0
0,0,0,0,11,126.6666667,0.072727273,0.090909091,0,0.4,5,1,1,1,3,0,1,0,0,0
0,0,0,0,11,1267.25,0.02,0.03,0,0,11,1,8,2,11,1,0,0,1,0
0,0,0,0,11,1289.333333,0,0.022222222,0,0,12,1,1,6,2,1,0,0,0,0
0,0,0,0,11,135.225,0,0.009090909,0,0,11,3,2,2,10,0,1,0,0,0
0,0,0,0,11,1390.166667,0.012121212,0.014545455,0,0,3,1,1,1,3,0,1,0,1,0
0,0,0,0,11,142.1666667,0.02,0.03,0,0,5,2,2,9,4,0,1,0,1,0
0,0,0,0,11,142.4166667,0,0.036363636,0,0,5,2,2,1,2,0,1,0,0,0
0,0,0,0,11,1435,0.054545455,0.109090909,0,0,5,2,2,1,1,0,1,0,1,0
0,0,0,0,11,145,0.018181818,0.036363636,0,0,11,1,1,1,10,0,1,0,0,0
0,0,0,0,11,146.5,0.018181818,0.018181818,0,0,11,1,1,1,2,1,0,0,0,0
0,0,0,0,11,151.5,0.016666667,0.066666667,0,0,5,2,2,2,6,0,1,0,1,0
0,0,0,0,11,153.75,0.036363636,0.072727273,0,0,11,3,2,2,1,0,1,0,0,0
0,0,0,0,11,161,0,0.018181818,0,0,5,2,2,1,1,0,1,0,0,0
0,0,0,0,11,164,0.036363636,0.054545455,0,0,7,2,5,6,1,0,1,0,0,0
0,0,0,0,11,169.1666667,0,0.036363636,0,0,10,2,2,1,1,0,1,0,0,0
0,0,0,0,11,169.375,0,0.018181818,0,0,12,3,2,3,1,0,1,0,0,0
0,0,0,0,11,170.5,0,0.018181818,0,0,11,1,8,1,11,0,1,0,1,0
0,0,0,0,11,1712.416667,0.018181818,0.036363636,0,0,11,3,2,1,10,0,1,0,1,0
0,0,0,0,11,1760,0.036363636,0.072727273,0,0.6,5,1,1,1,3,0,1,0,0,0
0,0,0,0,11,185,0,0.054545455,0,0.6,5,2,2,1,6,0,1,0,0,0
0,0,0,0,11,1855.6,0.027272727,0.054545455,0,0,9,2,2,1,1,0,1,0,0,0
0,0,0,0,11,187,0.031818182,0.068181818,0,0,3,2,2,1,1,0,1,0,0,0
0,0,0,0,11,188.4583333,0,0.009090909,0,0,11,1,1,1,8,1,0,0,0,0
0,0,0,0,11,189.25,0.027272727,0.048484848,0,0,12,2,5,1,1,0,1,0,0,0
0,0,0,0,11,191,0.036363636,0.036363636,0,0,12,1,1,8,2,0,1,0,0,0
0,0,0,0,11,192.45,0.036363636,0.040909091,27.31510469,0,10,3,2,1,1,0,1,0,1,1
0,0,0,0,11,192.7333333,0,0,0,0,10,2,2,2,2,1,0,0,0,0
0,0,0,0,11,194,0,0.018181818,0,0,3,2,2,6,1,0,1,0,0,0
0,0,0,0,11,194.5,0.036363636,0.045454545,0,0,11,2,10,3,1,0,1,0,0,0
0,0,0,0,11,199.5,0.127272727,0.142424242,0,0,7,3,2,1,1,0,1,0,0,0
0,0,0,0,11,200.85,0.036363636,0.047107438,0,0,3,1,1,2,1,0,1,0,0,0
0,0,0,0,11,2028.5,0,0.036363636,0,0,5,2,2,1,4,0,1,0,0,0
0,0,0,0,11,203.5,0.018181818,0.042424242,0,0,12,4,5,3,3,0,1,0,0,0
0,0,0,0,11,205.7,0,0.022222222,18.85086521,0,12,1,1,1,8,1,0,0,0,1
0,0,0,0,11,205.75,0.018181818,0.036363636,0,0,12,4,1,8,2,0,1,0,0,0
0,0,0,0,11,2076.75,0.036363636,0.081818182,0,0,11,2,2,4,3,0,1,0,0,0
0,0,0,0,11,210,0.009090909,0.024242424,0,0,5,2,2,8,2,0,1,0,0,0
0,0,0,0,11,212.9166667,0,0.009090909,0,0,11,3,2,5,2,1,0,0,0,0
0,0,0,0,11,2123,0.018181818,0.036363636,0,0,12,2,2,1,6,0,1,0,0,0
0,0,0,0,11,216,0.018181818,0.036363636,0,0,5,2,5,1,1,0,1,0,0,0
0,0,0,0,11,219.5,0.018181818,0.046060606,0,0.6,5,1,1,3,3,0,1,0,0,0
0,0,0,0,11,220.5,0.027272727,0.072727273,0,0,12,3,2,7,1,0,1,0,1,0
0,0,0,0,11,225.5,0.018181818,0.054545455,0,0,11,2,5,4,11,0,1,0,0,0
0,0,0,0,11,229.9166667,0.018181818,0.040909091,0,0,11,3,2,4,1,0,1,0,1,0
0,0,0,0,11,234.1,0,0.022222222,0,0,12,3,2,1,2,0,1,0,0,0
0,0,0,0,11,241,0,0.018181818,0,0,3,2,2,5,1,0,1,0,0,0
0,0,0,0,11,242.9166667,0,0.02,16.16057924,0,12,2,10,7,2,0,1,0,1,1
0,0,0,0,11,251.2916667,0,0.011111111,0,0,11,3,2,2,11,0,1,0,1,0
0,0,0,0,11,253,0,0.027272727,0,0,3,2,2,2,1,0,1,0,0,0
0,0,0,0,11,257.75,0,0.024242424,0,0,12,3,2,2,2,1,0,0,0,0
0,0,0,0,11,267.5666667,0,0.009090909,7.68745056,0,10,2,2,1,3,1,0,0,0,1
0,0,0,0,11,271,0.018181818,0.036363636,0,0,11,2,2,1,3,0,1,0,0,0
0,0,0,0,11,272,0,0.016666667,0,0.8,5,2,2,4,4,0,1,0,0,0
0,0,0,0,11,276,0,0.011111111,0,0,5,2,2,1,1,0,1,0,0,0
0,0,0,0,11,281.9,0.02,0.04,0,0,12,1,8,1,6,0,1,0,0,0
0,0,0,0,11,287.5,0,0.027272727,0,0,10,2,4,2,1,0,1,0,0,0
0,0,0,0,11,292.7,0.036363636,0.090909091,0,0,6,1,1,4,3,0,1,0,1,0
0,0,0,0,11,292.9,0.028,0.11952381,0,0,2,2,4,3,1,0,1,0,0,0
0,0,0,0,11,296.45,0,0.007792208,0,0,3,3,2,6,2,0,1,0,0,0
0,0,0,0,11,296.5,0.036363636,0.081818182,0,0,11,2,2,1,1,0,1,0,0,0
0,0,0,0,11,297.25,0,0.022222222,0,0,5,2,2,3,1,0,1,0,0,0
0,0,0,0,11,299.5,0.036363636,0.072727273,0,0,3,1,1,3,1,0,1,0,0,0
0,0,0,0,11,300.0714286,0,0.02,53.9892,0,3,2,2,1,11,0,1,0,1,1
0,0,0,0,11,303.5,0,0.012121212,0,0,11,3,2,1,2,0,1,0,0,0
0,0,0,0,11,304,0,0.018181818,0,0,5,2,2,3,4,0,1,0,0,0
0,0,0,0,11,315,0,0.036363636,0,0,12,3,2,6,2,1,0,0,1,0
0,0,0,0,11,315.58,0,0.054545455,0,0,7,2,2,4,1,0,1,0,1,0
0,0,0,0,11,315.6,0,0.018181818,0,0,3,1,1,6,3,0,1,0,1,0
0,0,0,0,11,316.6666667,0,0.027272727,0,0.8,2,2,2,2,1,0,1,0,0,0
0,0,0,0,11,321.9583333,0,0.022222222,0,0,5,3,2,6,5,0,1,0,0,0
0,0,0,0,11,326.5,0.036363636,0.077272727,0,0,11,1,1,4,3,0,1,0,0,0
0,0,0,0,11,332.125,0.036363636,0.090909091,0,0,11,2,2,6,3,0,1,0,0,0
0,0,0,0,11,332.2916667,0,0.009090909,0,0,12,2,2,2,2,0,1,0,0,0
0,0,0,0,11,335,0.036363636,0.060606061,0,0,11,3,2,1,13,0,1,0,1,0
0,0,0,0,11,337,0.045454545,0.061818182,0,0,3,1,1,9,3,0,1,0,0,0
0,0,0,0,11,350.375,0.018181818,0.011688312,0,0,11,3,2,3,2,1,0,0,0,0
0,0,0,0,11,352.5,0,0.03,0,0,12,2,2,1,1,0,1,0,0,0
0,0,0,0,11,357,0.018181818,0.036363636,0,0,12,2,2,7,2,0,1,0,1,0
0,0,0,0,11,357.3333333,0,0.022222222,0,0,12,1,1,3,2,1,0,0,0,0
0,0,0,0,11,382.25,0.018181818,0.063636364,0,0,12,2,2,3,2,0,1,0,0,0
0,0,0,0,11,398.6944444,0.014814815,0.059259259,0,0,11,1,8,3,11,0,1,0,0,0
0,0,0,0,11,399.6666667,0.054545455,0.072727273,0,0.8,5,2,2,1,2,0,1,0,0,0
0,0,0,0,11,419.75,0,0.006060606,0,0,3,2,2,6,1,0,1,0,0,0
0,0,0,0,11,431.1666667,0,0.004545455,0,0,11,1,1,1,2,0,1,0,0,0
0,0,0,0,11,435.3333333,0.063636364,0.104242424,0,0,11,1,1,1,3,0,1,0,0,0
0,0,0,0,11,437.8333333,0,0.024242424,0,0,11,3,3,3,11,1,0,0,0,0
0,0,0,0,11,458.5,0,0.007407407,0,0,5,1,1,1,4,0,1,0,1,0
0,0,0,0,11,460.8333333,0.027272727,0.025757576,0,0,12,3,2,6,2,0,1,0,1,0
0,0,0,0,11,461,0.036363636,0.054545455,0,0,12,2,2,5,6,0,1,0,0,0
0,0,0,0,11,482.6666667,0,0.02,22.738,0,5,1,1,6,2,1,0,0,0,1
0,0,0,0,11,490.8333333,0,0.045454545,0,0,12,3,2,6,2,1,0,0,0,0
0,0,0,0,11,496,0.018181818,0.063636364,0,0,12,3,12,2,3,0,1,0,0,0
0,0,0,0,11,499,0,0.018181818,0,0,12,4,1,1,2,0,1,0,0,0
0,0,0,0,11,500,0,0.02,44.388,0,5,2,2,3,2,0,1,0,0,1
0,0,0,0,11,507.3333333,0,0.018181818,0,0,5,2,4,1,3,0,1,0,0,0
0,0,0,0,11,540.5,0,0.02,0,0,5,2,2,7,4,1,0,0,1,0
0,0,0,0,11,543.3,0.018181818,0.036363636,0,1,5,3,2,2,1,0,1,0,1,0
0,0,0,0,11,546.75,0.036363636,0.054545455,0,0,11,2,2,5,1,0,1,0,0,0
0,0,0,0,11,547.5,0.018181818,0.024747475,0,1,5,3,3,3,1,0,1,0,1,0
0,0,0,0,11,555.625,0.018181818,0.054545455,0,0,11,2,2,1,3,0,1,0,0,0
0,0,0,0,11,559.25,0.036363636,0.042424242,0,0,12,2,2,1,10,0,1,0,0,0
0,0,0,0,11,572,0.036363636,0.072727273,0,0,11,1,1,4,3,0,1,0,0,0
0,0,0,0,11,577,0.018181818,0.027272727,0,0.2,2,2,2,3,1,0,1,0,0,0
0,0,0,0,11,577.75,0.018181818,0.033333333,0,0,11,3,2,1,3,0,1,0,0,0
0,0,0,0,11,580.25,0.022222222,0.044444444,0,0,11,3,2,1,2,0,1,0,1,0
0,0,0,0,11,606.5,0,0.011111111,0,0,5,1,8,9,4,0,1,0,1,0
0,0,0,0,11,631.4,0.054545455,0.048484848,0,0,8,1,1,1,3,0,1,0,0,0
0,0,0,0,11,650.1666667,0.036363636,0.060606061,0,0,10,1,1,6,1,0,1,0,0,0
0,0,0,0,11,660.8,0,0,33.83646892,0,6,2,2,6,1,1,0,0,0,1
0,0,0,0,11,667.9166667,0,0.009090909,0,0,12,2,5,1,2,0,1,0,0,1
0,0,0,0,11,673,0.018181818,0.063636364,0,0,3,2,6,1,1,0,1,0,0,0
0,0,0,0,11,684.3333333,0.018181818,0.063636364,0,0,2,2,4,6,1,0,1,0,0,0
0,0,0,0,11,689.9916667,0,0.026666667,0,0,11,3,2,3,6,0,1,0,0,0
0,0,0,0,11,720.5,0,0.045454545,0,0,5,6,2,2,2,0,1,0,0,0
0,0,0,0,11,751.5,0.018181818,0.024242424,0,0,5,2,2,1,13,0,1,0,0,0
0,0,0,0,11,782.5,0,0.01,0,0,12,1,1,3,2,1,0,0,0,0
0,0,0,0,11,800.8333333,0,0.003636364,0,0,2,3,2,1,3,0,1,0,0,0
0,0,0,0,11,814.5,0,0.01,0,0,3,1,1,1,2,1,0,0,0,0
0,0,0,0,11,822,0.054545455,0.063636364,0,0.4,5,2,2,2,4,0,1,0,0,0
0,0,0,0,11,831.9333333,0,0.02037037,0,0.8,5,3,2,6,14,0,1,0,0,0
0,0,0,0,11,855.25,0.018181818,0.063636364,0,0,5,2,2,3,13,0,1,0,0,0
0,0,0,0,11,877.9166667,0,0.043636364,0,0,11,1,1,4,2,1,0,0,0,0
0,0,0,0,11,887,0.054545455,0.096969697,0,0,11,2,5,3,1,0,1,0,0,0
0,0,0,0,11,919,0,0.027272727,0,0,3,2,6,2,3,0,1,0,0,0
0,0,0,0,11,925.8988095,0.02,0.02952381,0,0,11,3,2,2,2,0,1,0,0,0
0,0,0,0,11,976,0,0.033333333,0,0,5,2,2,1,1,0,1,0,0,0
0,0,0,0,110,5244.471512,0.002201835,0.013960708,0,0,11,2,2,1,2,0,1,0,0,1
0,0,0,0,111,1624.75,0.013636364,0.025515152,0,0,12,2,2,1,2,0,1,0,0,0
0,0,0,0,111,2805.038095,0.005405405,0.038192738,0,0,8,4,1,3,3,0,1,0,1,0
0,0,0,0,111,3971.515278,0.009009009,0.024725635,0,0,11,2,2,1,2,0,1,0,0,0
0,0,0,0,112,2218.717208,0.000223214,0.018229167,0,0,11,2,2,1,2,0,1,0,0,0
0,0,0,0,112,6673.291392,0,0.008744589,5.468093499,0,11,2,4,1,3,0,1,0,0,0
0,0,0,0,113,1341.632619,0.004804805,0.011846847,0,0,7,2,2,1,13,0,1,0,0,0
0,0,0,0,113,5178.531731,0.003896104,0.030191572,0,0,11,2,2,3,2,0,1,0,0,1
0,0,0,0,116,3184.815705,0.00015674,0.022635468,0,0,11,2,2,1,10,0,1,0,1,0
